utimesec    5656.925667
stimesec    10.838499
ru_maxrss   285200
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   4959612
ru_majflt   8
ru_nswap    0
ru_inblock  0
ru_oublock  9072
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    329302
ru_nivcsw   604908
