utimesec    11986.468333
stimesec    22.822593
ru_maxrss   263460
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   6919316
ru_majflt   0
ru_nswap    0
ru_inblock  5636
ru_oublock  8976
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    767720
ru_nivcsw   1163142
