utimesec    75.923137
stimesec    1.167557
ru_maxrss   205512
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   306961
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  9728
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    77305
ru_nivcsw   7888
