utimesec    5098.028909
stimesec    1.862800
ru_maxrss   464412
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   2521809
ru_majflt   9
ru_nswap    0
ru_inblock  522
ru_oublock  12088
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1127
ru_nivcsw   509070
