utimesec    81.408864
stimesec    1.494330
ru_maxrss   209740
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   349313
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  9872
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    106818
ru_nivcsw   9539
