utimesec    6840.095699
stimesec    12.689632
ru_maxrss   259756
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   5006691
ru_majflt   3
ru_nswap    0
ru_inblock  6166
ru_oublock  8816
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    465270
ru_nivcsw   663027
