utimesec    6529.842189
stimesec    19.600865
ru_maxrss   1353832
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   20534884
ru_majflt   6
ru_nswap    0
ru_inblock  624
ru_oublock  64072
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    93866
ru_nivcsw   658583
