global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73
1612.3352123017237	1.98882461500034	2599624.8368280446	3.9554233492312494	1957.852229061375	-3.3524348060782363	3833185.350840595	11.238819129004819	1215.4197610631165	5.3813546239005055	28.958977588175358	1477245.195582723	1291.9505016223125	1676.3621320603372	1.035824	72.59117899999998	0.8419650000000003	0.503239	-0.0244338821	0.0864156964	-0.1305219963	0.044396024000000006	0.10059662679999999	-0.13285739800000002	-0.05666757190000001	0.0017509606	-0.0036248355	-0.0665094097	-0.0257255583	0.1198938574	0.1391322872	-0.053614321900000005	-0.0539463422	-0.0136209528	0.11113846349999999	-0.056484229000000004	-0.0115625633	-0.128898405	0.0253043401	-0.058828154699999996	-0.1337928508	-0.0047091588	0.1242363538	0.0588055354	0.1721490148	0.039110148399999996	-0.0453112584	-0.0632959268	-0.0370874684	0.129501778	0.008076289300000001	-0.0154231352	0.019162896999999998	0.0058214253	0.0358584348	-0.1031365524	-0.0230243554	0.467221	0.011280000000000012	0.218295462841	0.00012723840000000028	1.07584	0.15193499999999993	1.1574317056	0.02308424422499998	-2.26948	-0.016959999999999642	0.00028764159999998784	5.150539470399999	0.0440527	0.008822900000000002	7.784356441000003e-05	0.00194064037729	0.0284457	0.0024182000000000023	5.847691240000011e-06	0.0008091578484900001	0.053594	0.001994699999999995	0.0028723168360000003	3.978828089999981e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1615.0946766457462	2.7594643440224904	2608530.8145294273	7.614643465931471	1970.7618141804885	12.909585119113446	3883902.12823197	166.6573879476353	1213.2585896675282	-2.161171395588326	4.670661801109193	1471996.4054020396	1286.267424341484	1711.5111654930954	0.672754	47.14700300000001	0.2309659999999997	0.15240499999999998	-0.026039227999999998	0.0740795132	-0.1353586068	0.060271619699999994	0.0630883966	-0.1110355368	-0.0645098834	-0.0226246461	0.007975066500000001	-0.059355957699999996	-0.0179824898	0.15117255599999999	0.13993073550000001	-0.0384002764	-0.031341291800000004	0.0381581744	0.0394721664	-0.030148636	-0.048750456799999994	-0.05206579769999999	-0.014635118600000004	-0.0085050445	-0.0806097142	-0.028714833	-0.0165595703	0.0659600029	0.194378587	0.02837358	-0.0075286589000000004	-0.046198706	-0.0306837002	0.1009043993	-0.018661614099999998	0.0511528053	-0.0326732073	0.0007584905000000001	-0.0166597671	-0.0184390251	0.0165723077	0.442725	-0.024496000000000014	0.196005425625	0.0006000540160000007	1.07447	-0.0013699999999998713	1.1544857809	1.8768999999996476e-06	-2.27433	-0.004850000000000243	2.352250000000236e-05	5.1725769489	0.0469113	0.0028586000000000032	8.171593960000016e-06	0.0022006700676900004	0.0277876	-0.0006581000000000017	4.3309561000000227e-07	0.0007721507137599999	0.0540823	0.0004882999999999972	0.00292489517329	2.3843688999999715e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1616.0403501065161	0.9456734607699672	2611586.4131723912	0.8942982944046468	1969.9076569204528	-0.8541572600356631	3880536.1767938286	0.7295846248716313	1205.8523196379545	-7.406270029573761	54.852835750962534	1454079.8167762354	1281.7352275247874	1730.393551902617	0.6559229999999999	45.967495	0.3177920000000001	0.17546199999999998	-0.0201877939	0.066237923	-0.145327304	0.056153194100000005	0.0863204524	-0.137209651	-0.0665180023	-0.0354229872	0.0105300033	-0.0743021238	-0.0448793068	0.12090846539999996	0.1099561875	-0.0248208246	-0.0133216973	0.03340711	0.0231883161	-0.0043644014000000005	-0.030550393	-0.115772969	0.0377490494	-0.1158363525	-0.0274373293	-0.0191537786	0.0297352812	0.0379629225	0.1560047541	0.0119466037	0.0024745538	-0.0333992921	-0.0640538802	0.09127897199999999	-0.007827307700000001	0.0176549422	-0.0127370833	0.06570443620000001	0.0684096602	-0.1296525832	-0.0175475343	0.443699	0.0009739999999999748	0.19686880260099995	9.486759999999512e-07	0.931462	-0.1430079999999999	0.8676214574440002	0.020451288063999973	-2.2905900000000003	-0.016260000000000385	0.0002643876000000125	5.246802548100002	0.045522900000000005	-0.001388399999999998	1.9276545599999938e-06	0.0020723344244100005	0.0273885	-0.00039909999999999946	1.5928080999999956e-07	0.00075012993225	0.0527188	-0.0013635000000000036	0.0027792718734399994	1.8591322500000095e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1618.4693530704776	2.429002963961466	2619443.0468283705	5.900055398933588	1981.2535203573846	11.345863436931722	3925365.5119285285	128.72861712950413	1212.683665087861	6.831345449906621	46.66728065595989	1470601.6715709276	1288.862891594481	1718.9373862270706	0.724837	50.797035	0.4380350000000002	0.249374	-0.027932147799999998	0.07490654690000001	-0.1458818468	0.0659356229	0.06343145780000001	-0.1355578926	-0.0364447978	-0.06319416309999999	0.0126724363	-0.0582822317	-0.08899498060000001	0.1272545195	0.132633145	-0.0619857678	-0.056288808600000004	0.0103438064	0.0568124425	0.0326618046	0.0520192644	0.027416659399999998	0.0202483802	0.0791202773	-0.0409082644	0.0768576072	-0.0404218517	0.0566343449	0.17183791059999998	0.0424403728	0.0058169153	-0.06425482889999999	0.0006660367999999999	0.0506164757	0.0274993166	-0.0355536858	-0.018960191799999998	-0.0746837262	-0.0006887003999999999	-0.0366294363	0.10844670029999999	0.4685	0.024801000000000076	0.21949225000000006	0.0006150896010000036	0.926738	-0.0047240000000001725	0.8588433206439999	2.231617600000163e-05	-2.29843	-0.007839999999999403	6.146559999999065e-05	5.282780464899999	0.0422244	-0.0032985000000000033	1.088010225000002e-05	0.0017828999553600004	0.0239822	-0.003406300000000001	1.1602879690000004e-05	0.0005751459168400001	0.0514102	-0.0013085999999999998	0.00264300866404	1.7124339599999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613.914576749117	-4.554776321360578	2604720.2610432818	20.745987337627	1977.5988117307168	-3.654708626667343	3910897.060158745	13.356895145836694	1213.274486199685	0.5908211118239706	0.34906958617691275	1472034.9788631096	1292.0432241740928	1733.1139265330808	0.690606	48.398106	0.2126829999999995	0.155502	-0.024738330899999997	0.079269248	-0.1429368949	0.0589244397	0.0610362694	-0.1229734016	-0.0984224409	-0.0905726824	0.0401499508	-0.0470773933	-0.0333613391	0.136856807	0.1183905576	-0.09333865820000001	-0.043819152800000004	0.0094129691	-0.024123445	-0.0669254591	-0.044182347999999996	0.021078481200000002	0.0132714342	-0.0009268776	0.0206982301	-0.0824704125	-0.0259741679	0.051823782	0.1834756221	0.0834071332	-0.0252010954	-0.0467834809	-7.1372e-06	0.047363995	-0.061904760499999996	0.042954325300000006	-0.0060709962	0.024197817000000003	0.0016701663	0.0148363952	-0.0355038193	0.459249	-0.009251000000000065	0.210909644001	8.558100100000121e-05	1.0782600000000002	0.15152200000000027	1.1626446276000004	0.022958916484000082	-2.29969	-0.001260000000000261	1.5876000000006576e-06	5.2885740961000005	0.0426842	0.00045979999999999627	2.1141603999999664e-07	0.0018219409296400002	0.023852	-0.00013019999999999698	1.6952039999999214e-08	0.0005689179040000001	0.0518332	0.00042299999999999977	0.0026866806222399994	1.7892899999999982e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1610.0139752410214	-3.9006015080956336	2592145.0004713964	15.214692124957928	1978.7602287712693	1.1614170405521236	3915492.0429669265	1.348889542084853	1206.688780020485	-6.585706179200088	43.37152587875421	1456097.8118273262	1283.6329830488653	1730.3834426736084	0.644492	45.166363	0.243193	0.126126	-0.0280273492	0.0757281884	-0.1414307688	0.0511839741	0.06892148940000001	-0.1191564899	-0.0788800878	-0.09351152039999999	0.0105322622	-0.0253324723	-0.050720178	0.11276128619999999	0.11308599289999999	-0.0610390117	-0.0272793709	0.0531901679	-0.008689598199999999	-0.0493207483	-0.028863550499999998	-0.0141963818	0.0026104252	-0.0784209051	0.0029787371	-0.0287115862	-0.0485936194	0.0508392225	0.1670226741	0.0371234973	0.0291866258	-0.0413949658	-0.0212893114	0.0345673313	-0.045524424699999996	0.0196550446	-0.015496413799999999	0.046037086100000006	0.0171611407	-0.0917286506	0.0293823658	0.460531	0.0012820000000000607	0.212088801961	1.6435240000001561e-06	0.9774640000000002	-0.100796	0.9554358712960004	0.010159833616	-2.3290900000000003	-0.029400000000000318	0.0008643600000000184	5.4246602281000005	0.0415634	-0.0011207999999999982	1.2561926399999959e-06	0.0017275162195599999	0.0234432	-0.0004088000000000008	1.671174400000007e-07	0.00054958362624	0.0511285	-0.0007046999999999956	0.00261412351225	4.966020899999939e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1602.8973666544339	-7.1166085865875175	2569279.968027719	50.646117774691184	1971.4520580079159	-7.308170763353473	3886623.217023647	53.409359906334494	1205.4541493563154	-1.234630664169572	1.5243128769077985	1453119.7062003582	1283.194843518474	1702.6228384645133	0.609691	42.72752	0.10409100000000007	0.047962	-0.0322478208	0.0826667316	-0.1403168035	0.0411840888	0.0767057141	-0.11397226640000001	-0.0632049941	-0.0801612093	-0.0074352391	-0.0475240471	-0.0069017646	0.1054925628	0.12600905769999998	-0.0412174194	-0.07688141379999999	0.0120126298	-0.026071714300000003	-0.1044020501	-0.0101481829	0.028345287400000002	0.0395311893	-0.0085953885	0.0170287608	-0.0528854044	0.0455051869	0.0495548054	0.1621399491	0.0164984227	-0.018609252	-0.057114478899999994	0.0024404056	-0.0183176533	-0.0954960046	0.0008764986	0.0030591585	0.0250749381	0.034086316299999996	-0.076005781	-0.0094554211	0.463807	0.003275999999999945	0.215116933249	1.0732175999999644e-05	0.994809	0.017344999999999833	0.989644946481	0.0003008490249999942	-2.30052	0.028570000000000206	0.0008162449000000117	5.292392270400001	0.0421337	0.0005702999999999957	3.2524208999999516e-07	0.0017752486756899997	0.0236098	0.00016659999999999592	2.7755559999998643e-08	0.0005574226560399998	0.0507674	-0.00036109999999999615	0.0025773289027600003	1.303932099999972e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1601.975112594568	-0.9222540598659634	2566324.2613723786	0.8505525509392521	1971.8699437743176	0.417885766401696	3888271.0751605295	0.17462851376113278	1203.0409043793854	-2.4132449769299456	5.823751318677614	1447307.4176099696	1282.9441869499249	1697.4821537954676	0.59997	42.04626500000001	0.15530300000000044	0.0820783	-0.0390324158	0.0780326676	-0.1319213358	0.0415502289	0.0824402174	-0.1258726883	-0.06352181679999999	-0.0590927126	0.0042856672	-0.045646932	-0.026178561099999997	0.1163333418	0.11099317289999999	0.0104988074	-0.084081751	0.0683568029	0.0160763498	-0.0155631875	-0.08020164889999999	0.0133963354	-0.0729445798	-0.0014953151000000001	-0.049131267199999995	-0.0028817434999999997	0.0571546115	0.05414317230000002	0.1594609656	-0.0031668183	0.0333456772	-0.0554916182	0.076050303	0.024705826400000002	-0.021064932400000003	0.0586725334	-0.0064188694999999995	-0.0257643598	-0.0169382699	-0.041553047	0.078717252	0.4591	-0.004706999999999961	0.21077281	2.2155848999999634e-05	1.0658	0.07099100000000003	1.13592964	0.0050397220810000035	-2.27932	0.02119999999999989	0.00044943999999999513	5.195299662400001	0.042372900000000005	0.00023920000000000885	5.721664000000424e-08	0.0017954626544100004	0.0241162	0.0005064000000000041	2.564409600000041e-07	0.0005815911024400001	0.0511899	0.00042249999999999927	0.0026204058620100004	1.7850624999999934e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1598.2442348963452	-3.730877698222685	2554384.634379404	13.9194483990954	1964.6041536703456	-7.265790103971994	3859669.480618775	52.79170583497736	1200.0595476222848	-2.9813567571006843	8.888488113109908	1440142.9178394028	1283.295208038808	1699.3122549217426	0.611614	42.862267	0.1614880000000003	0.095809	-0.0297191796	0.0803536626	-0.1270209645	0.045249146100000005	0.0805155786	-0.1115880476	-0.09661016060000001	-0.0650508478	0.0155024127	-0.0026749331	0.044329498499999995	0.0917877108	0.1027355702	-0.019071543899999998	-0.0763765516	0.0794029871	-0.0864280899	-0.1137452036	-0.0641986474	-0.06625285389999999	-0.0266915148	-0.1179965886	0.019482079399999998	-0.0412821417	0.0824151707	0.0489267715	0.1541961724	0.0062629087	0.019478287	-0.0414543461	0.031647109300000004	-0.007944063000000001	-0.1156403992	0.0909916999	0.042028603600000006	0.048180155999999995	0.0302813976	-0.0341535907	-0.0816872068	0.4451270000000001	-0.013972999999999958	0.19813804612900004	0.0001952447289999988	1.15379	0.08798999999999979	1.3312313640999998	0.007742240099999962	-2.29292	-0.013599999999999834	0.00018495999999999552	5.2574821264	0.042477	0.00010409999999999586	1.0836809999999138e-08	0.001804295529	0.0247106	0.0005943999999999983	3.5331135999999814e-07	0.00061061375236	0.0514099	0.000219999999999998	0.0026429778180100004	4.839999999999911e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1598.9466780330065	0.7024431366612589	2556630.479192787	0.4934263602425081	1964.2249090933801	-0.3792445769654478	3858179.4935028967	0.14382644915770146	1201.905816285626	1.8462686633413339	3.408707977236197	1444577.5912212168	1281.5839165474315	1690.1258001161825	0.614712	43.079395	0.251112	0.15124399999999996	-0.0304899299	0.0774976678	-0.1364234192	0.0528480097	0.0844979102	-0.1168164952	-0.08014213469999999	-0.0409553628	0.025629487000000003	-0.0396605788	0.0417417718	0.1032723018	0.092501535	-0.0315505021	-0.041052032200000005	-0.0079399687	-0.0007790524	-0.0493411617	-0.017300196599999998	-0.0135166992	-0.0252361885	-0.0248461467	0.075096936	0.018712573200000002	-0.09876712689999999	0.0377828863	0.1478662564	0.013122559399999999	-0.0043308381	-0.021762441	0.0146489638	-0.0086388357	-0.0198111958	0.0168350344	0.0147540132	0.09011781869999999	0.003407893	-0.0083156706	-0.0453076079	0.461329	0.016201999999999942	0.212824446241	0.00026250480399999797	1.01493	-0.13885999999999998	1.0300829048999998	0.019282099599999998	-2.29931	-0.006389999999999675	4.083209999999583e-05	5.286826476099999	0.0434384	0.0009614000000000011	9.242899600000021e-07	0.0018868945945600005	0.0246748	-3.579999999999903e-05	1.2816399999999302e-09	0.0006088457550399999	0.0506139	-0.0007959999999999981	0.0025617668732100004	6.33615999999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1595.5655342746225	-3.3811437583840416	2545829.3741650614	11.43213311485936	1963.568632117957	-0.6562769754232249	3855601.773037585	0.4306994684706562	1199.6072534335408	-2.298562852085297	5.283391184986495	1439057.5624903634	1277.4340728906868	1666.8233186605005	0.600779	42.102974	0.08048300000000026	0.043431300000000006	-0.028760862400000007	0.08105565969999999	-0.1314887158	0.035677676400000004	0.081895866	-0.1136859008	-0.07459512509999999	-0.0416261671	0.0017552593	-0.025512971800000003	0.0413441688	0.1134837718	0.1066651534	-0.0149730408	-0.0294055619	0.0084903872	-0.0712957256	-0.0579241608	-0.023614296400000002	0.0051168554	-0.039233476600000004	-0.0465489933	0.058421586	0.08817147410000001	-0.0381298623	0.0403376953	0.1569543741	0.0036483190999999997	0.0020441703	-0.020226452199999998	-0.0045491031	-0.0334465554	-0.06389143950000001	0.04571830650000002	-0.0236028805	0.030672832200000007	-0.0368050228	-0.0441540349	0.0162598896	0.458461	-0.002868000000000037	0.21018648852099994	8.225424000000212e-06	1.04346	0.02853000000000017	1.0888087716	0.0008139609000000095	-2.27149	0.02781999999999973	0.0007739523999999852	5.1596668201	0.0433699	-6.849999999999912e-05	4.69224999999988e-09	0.0018809482260100003	0.0249767	0.00030190000000000083	9.114361000000046e-08	0.0006238355428900001	0.050559	-5.490000000000356e-05	0.002556212481	3.0140100000003904e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1601.3999157825956	5.8343815079731485	2564481.6902685044	34.04000758057903	1971.650249915024	8.08161779706711	3887404.7079899767	65.31254621787184	1197.5126960774664	-2.094557356074347	4.387170517885158	1434036.6572667225	1282.105098802769	1701.897524902839	0.624544	43.768414	0.19911200000000007	0.107005	-0.0338042546	0.0697185053	-0.1307013183	0.05997516	0.0881360543	-0.1119454843	-0.0568734945	-0.0654701583	0.043988151100000004	-0.052826050599999994	0.0031287217	0.0871524184	0.11506821800000001	-0.027277257200000002	-0.12468655220000001	0.0195003957	-0.0973963283	-0.0518363115	-0.049577882999999996	0.030431054300000007	0.0068562566	-0.0470883155	0.006022724399999999	0.009616056	-0.035221603399999996	0.0679028466	0.1467678989	0.0219501406	-0.0009315095	-0.07931733269999999	0.044474422199999995	-0.07518854280000001	-0.0493377944	0.0772484148	0.0226616058	0.0337620415	-0.012765026899999999	-0.033194221	-0.013013911599999999	0.447984	-0.010476999999999959	0.200689664256	0.00010976752899999913	1.1133400000000002	0.06988000000000016	1.2395259556000005	0.004883214400000023	-2.24674	0.02475000000000005	0.0006125625000000023	5.047840627599999	0.0418829	-0.0014870000000000024	2.2111690000000067e-06	0.00175417731241	0.0246898	-0.00028689999999999966	8.23116099999998e-08	0.0006095862240399999	0.0504528	-0.00010620000000000074	0.00254548502784	1.1278440000000157e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1598.340132840784	-3.0597829418115907	2554691.180249495	9.362271651001194	1963.7275595906376	-7.922690324386394	3856225.928295802	62.76902197612579	1202.3130702999256	4.8003742224591415	23.0435926756502	1445556.7190140341	1282.6950587750862	1695.0307602396535	0.620057	43.453945	0.15277599999999975	0.100855	-0.0290843828	0.0745692107	-0.1255371166	0.0443712978	0.069650116	-0.1007579051	-0.10630261869999999	-0.0374197909	0.049942809000000005	-0.0177532368	0.0295421253	0.1034956502	0.1177232894	-0.0301114652	-0.0625443195	-0.0094793742	-0.0729883796	-0.0440180696	-0.0152893486	-0.015587701399999999	0.0438697633	0.021948234	0.025627865899999998	-0.0120428397	0.0400883435	0.0562651812	0.15077754	0.0159018644	-0.0131662075	-0.040717456299999996	0.007418437	-0.0280869952	-0.0237753724	0.0433190817	0.0090100433	0.0554740247	0.0173761089	0.046361207	-0.0517311867	0.438248	-0.009736000000000022	0.192061309504	9.478969600000043e-05	1.0174299999999998	-0.09591000000000037	1.0351638048999996	0.009198728100000074	-2.2539700000000003	-0.007230000000000293	5.227290000000422e-05	5.0803807609000025	0.0414535	-0.0004293999999999965	1.8438435999999696e-07	0.0017183926622500005	0.024865900000000003	0.00017610000000000195	3.1011210000000694e-08	0.0006183129828100001	0.0506453	0.0001925000000000052	0.0025649464120900004	3.705625000000198e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
