global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57
1800.6412799214636	-1.2539904294276312	3242309.018957206	1.5724919970960949	2082.503360220588	-7.604626604257647	4336820.24533004	57.83034579018318	1335.3408866267998	-0.8076883825126515	0.6523605232459033	1783135.2834972478	1376.7935939420208	2361.2844397431368	0.8782120000000001	50.08329000000001	0.687335055	0.341618	-0.0583539094	0.023246420299999997	0.0827409272	-0.0083036627	-0.0989900433	-0.0244856515	0.0266059175	-0.0537885669	0.040276708599999995	-0.0238413633	-0.0072691282	0.0821632558	0.0740831633	0.0308279627	0.041857589300000005	0.0225689015	0.061239963099999996	0.030947780299999998	0.069442549	-0.0108465803	0.0197893898	-0.0850118235	-0.0634091098	0.0205749772	0.0022063369	0.0115361278	-0.0309361369	-0.0519877733	-0.0370015316	0.0389187434	0.0744065213	0.0	0.0	0.0	0.0	0.0	-0.192436	-0.048431	0.037031614096	0.0023455617610000003	0.0243144	0.15662340000000002	0.00059119004736	0.02453088942756001	0.622213	0.18056800000000006	0.03260480262400002	0.387149017369	0.0180615	0.005071899999999999	2.572416960999999e-05	0.00032621778225000003	0.00108324	0.0003274610000000001	1.0723070652100007e-07	1.1734088976e-06	2.7955100000000006e-05	0.0006348921	7.814876160100001e-10	4.0308797864240997e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1798.4051989339996	-2.2360809874639926	3234261.2595528387	5.000058182497944	2082.9274305048634	0.4240702842753308	4338586.680749591	0.17983560600535986	1330.1177786738845	-5.2231079529153694	27.280856687807788	1769213.3051443486	1372.1196321423904	2384.1539693678365	0.835368	47.639999	0.5267364449999997	0.250239	-0.06458969349999999	0.0213638794	0.0384358245	-0.0062138822	-0.08695247119999999	-0.0383661744	-0.0004102747	-0.058312036500000004	0.08154405519999999	-0.1081973295	-0.0016252238000000001	0.0846051949	0.0823374833	0.0869189675	-0.0230106108	0.0563868527	0.0793989438	-0.0011132203	0.050479041100000004	0.0486108168	0.0157369768	-0.07874950809999999	-0.0895153811	0.0443051322	0.0602786459	0.055506842199999996	-0.040406920299999996	-0.0019662857	0.0033746778000000002	0.0184217695	0.0411327152	0.0	0.0	0.0	0.0	0.0	-0.171707	0.020729	0.029483293849	0.0004296914409999999	0.14127	0.1169556	0.019957212900000004	0.01367861237136	0.782391	0.16017799999999993	0.025656991683999982	0.6121356768809999	0.0212137	0.003152199999999997	9.936364839999984e-06	0.0004500210676899999	0.00158553	0.0005022899999999999	2.522952440999999e-07	2.5139053809e-06	0.000950942	0.0009229869	9.04290687364e-07	8.5190481757161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1797.3551008804718	-1.0500980535277904	3230485.3586610514	1.102705922022854	2080.299296223612	-2.6281342812512776	4327645.161868456	6.907089800288169	1336.2061159312725	6.088337257388048	37.067850559699416	1785446.7842521372	1376.6311254564869	2378.382813335773	0.777771	44.355267	0.30306629999999984	0.175749	-0.0643970849	0.022991675899999998	0.061376655499999995	-0.0016619332999999999	-0.08525997689999999	-0.012437651499999999	0.0234973399	-0.0613888425	0.0574358358	-0.0366967215	0.0048588386	0.0801839768	0.0708904537	0.0034287021	-0.0023257501999999998	0.0110938094	-0.0411839299	0.0204144056	-0.0226846736	0.0670710234	0.010733483700000001	-0.0780663362	-0.059075549299999995	-0.0122379823	0.033399724	0.0142233806	-0.027310122000000003	0.0017755892000000004	0.0310413163	-0.0408808857	-0.060919815999999995	0.0	0.0	0.0	0.0	0.0	-0.159302	0.012405	0.025377127204	0.00015388402499999995	-0.0075988	-0.1488688	5.774176144e-05	0.02216191961344	0.693296	-0.08909499999999992	0.007937919024999986	0.4806593436160001	0.0208401	-0.0003736000000000017	1.3957696000000124e-07	0.0004343097680099999	0.0010048	-0.00058073	3.372473329e-07	1.0096230399999998e-06	0.0008513219999999997	-9.962000000000024e-05	7.247491476839995e-07	9.924144400000048e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1801.7108235266214	4.355722646149617	3246161.8916129763	18.972319770180608	2087.6711431220433	7.3718468984311585	4358370.801824499	54.34412669390909	1343.9783713460201	7.772255414747633	60.4079542320739	1806277.862645901	1381.0995788735386	2340.60443663758	1.142939	65.180374	1.0321267	0.526029	-0.0437145564	0.0062271953	0.0767949282	0.0133339521	-0.08941550289999999	-0.0052369621	0.0153879752	0.017195739499999998	-0.015484071799999999	0.0680845969	-0.0001610882	0.0824280135	0.0034917896	0.0194707831	0.05334995730000002	0.048759643899999996	-0.0447322188	0.0666398517	-0.0423843671	0.0160111293	0.0070789834999999985	-0.08111446309999999	-0.016812955	-0.0025054546	-0.0078806239	0.014172025900000001	0.0010137058	-0.011278090800000001	-0.053377057900000004	-0.162784115	-0.0691013997	0.0	0.0	0.0	0.0	0.0	-0.0681046	0.0911974	0.00463823654116	0.00831696576676	-0.068257	-0.0606582	0.004659018048999999	0.0036794172272399993	0.325496	-0.3678	0.13527684	0.105947646016	0.0129729	-0.007867199999999998	6.189283583999998e-05	0.00016829613440999994	0.00128813	0.00028333000000000004	8.027588890000002e-08	1.6592788969e-06	-0.00124757	-0.002098892	1.5564309048999995e-06	4.4053476276639985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1801.1867875053601	-0.5240360212612813	3244273.8434838788	0.2746137515793541	2084.8017844453198	-2.8693586767230954	4346398.480426392	8.233219215686113	1340.8093896880746	-3.1689816579455514	10.042444748395333	1797769.8194757071	1378.9165154863344	2327.862109277845	0.7954259999999999	45.362152	0.2762589400000001	0.17486400000000002	-0.0452289387	0.0105266375	0.0847949469	0.0061951541	-0.0897659068	-0.0032053649	0.0292490877	0.035572417099999996	-0.006796713	0.1038564497	0.0031184415	0.09615855570000001	0.0416576404	0.028949199199999998	0.0103752247	0.0056096702	0.0054279244999999995	0.033810355099999995	-0.025029876200000002	0.021392770800000002	0.010616101499999999	-0.0898838596	-0.027529811	0.000224988	-0.0038690029999999998	0.00876226	0.0151432981	-0.0343042833	-0.010782725600000001	-0.0798884456	0.0014107688	0.0	0.0	0.0	0.0	0.0	-0.09914700000000004	-0.031042400000000036	0.009830127609000008	0.0009636305977600023	0.00850504	0.07676204	7.23357054016e-05	0.005892410784961601	0.332606	0.007110000000000004	5.055210000000008e-05	0.110626751236	0.00993932	-0.0030335799999999997	9.202607616399997e-06	9.87900820624e-05	0.00118994	-9.818999999999997e-05	9.641276099999989e-09	1.4159572036e-06	-0.00115245	9.511999999999996e-05	1.3281410025e-06	9.047814399999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1797.2591939111676	-3.9275935941925577	3230140.61009822	15.425991441142413	2077.0631442880226	-7.738640157297597	4314191.305359647	59.88655148413896	1335.3755804179816	-5.433809270092978	29.526283183748394	1783227.9407766613	1373.696431549364	2313.8569214296435	0.764706	43.610188	0.16165017000000004	0.0975347	-0.04262687440000002	0.019340766699999998	0.08889521199999999	0.0102897561	-0.1017983042	-0.0262259156	0.028156075299999996	-0.0288325972	0.041195220299999995	-0.0190897976	0.0032720329999999997	0.07974834759999999	0.0068844464	0.0422628284	0.0082591112	0.0139820605	0.0096787514	0.026942986000000002	-0.0021292298999999997	0.0034627021000000003	0.012292653	-0.0792750723	-0.0201229271	0.0261696646	0.028455923799999998	-0.0346254864	0.0062666245999999995	-0.0053562578	-0.0252985692	-0.0151450697	0.013749072099999999	0.0	0.0	0.0	0.0	0.0	-0.1073	-0.008152999999999966	0.01151329	6.647140899999944e-05	0.008644509999999998	0.00013946999999999744	7.472755314009996e-05	1.9451880899999286e-08	0.427372	0.09476600000000003	0.008980594756000005	0.18264682638400004	0.0102251	0.0002857800000000011	8.167020840000062e-08	0.00010455267001000002	0.00161187	0.0004219300000000001	1.7802492490000006e-07	2.5981248969000003e-06	-0.0006883260000000001	0.0004641239999999999	4.737926822760001e-07	2.1541108737599988e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1798.7805631350345	1.521369223866941	3235611.514312392	2.3145643153294984	2081.8248477657467	4.761703477724041	4333994.696774874	22.673820009769226	1341.011206009949	5.635625591967482	31.760275812838834	1798311.0546442582	1378.8007923194452	2341.0615124576293	0.7225050000000001	41.203545	0.16659820999999994	0.08380739999999999	-0.052648016	0.018883185900000002	0.0762167745	0.0135043551	-0.0900287074	-0.016869645	0.024000153599999997	-0.0213341229	0.024382857999999997	-0.0070067637	0.0066506336	0.0867936941	0.0250902949	0.0100864607	0.0207588543	0.044961945999999996	-0.034085270699999996	0.0728230074	-0.0087951616	-0.060718319000000014	0.0065758205	-0.0903138207	-0.0215853121	0.009212698299999999	-0.0069886921	0.0170951039	-0.008217899300000001	0.008641043000000001	-0.041866995	-0.057501230800000004	-0.1069278208	0.0	0.0	0.0	0.0	0.0	-0.12194700000000006	-0.014647000000000047	0.014871070809000013	0.00021453460900000145	-0.0431441	-0.05178861	0.00186141336481	0.0026820601257321	0.446053	0.018680999999999948	0.0003489797609999981	0.198963278809	0.0115145	0.0012893999999999994	1.6625523599999987e-06	0.00013258371025	0.00150262	-0.00010924999999999996	1.1935562499999996e-08	2.2578668644000004e-06	-0.000457344	0.0002309820000000001	2.0916353433599998e-07	5.335268432400004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1801.0342375085079	2.2536743734733586	3243724.3246778524	5.0790481816505375	2085.510771214962	3.685923449215352	4349355.176853626	13.586031673475594	1342.6824313168765	1.671225306927454	2.7929940265147613	1802796.1113669986	1381.803894009951	2362.546535159689	0.7048369999999999	40.195976	0.13870365000000004	0.07095219999999999	-0.0607623246	0.0184064198	0.0702578789	0.0104332234	-0.0902156477	-0.013648914	0.0402880466	-0.0261109502	-0.012173479899999999	0.0458991831	-0.0042700928999999995	0.0630459939	-7.42861e-05	0.066850335	0.051621235599999996	0.0203205101	-0.0577552271	0.0350449108	-0.0339996215	0.0185291978	0.012147545	-0.0701340193	-0.0072468672	0.0519914985	-0.00456927	-0.0202630816	-0.0057141461	-0.0233955407	-0.0110318379	-0.0743762766	-0.0682798342	0.0	0.0	0.0	0.0	0.0	-0.129557	-0.00760999999999995	0.016785016249	5.7912099999999245e-05	-0.027398900000000004	0.015745199999999994	0.0007506997212100003	0.0002479113230399998	0.4471	0.00104700000000002	1.0962090000000422e-06	0.19989841	0.0109838	-0.0005307000000000003	2.816424900000003e-07	0.00012064386244	0.000642797	-0.0008598230000000001	7.392955913290003e-07	4.1318798320900003e-07	-0.00135285	-0.0008955060000000002	1.8302031225e-06	8.019309960360004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1797.0755430588345	-3.9586944496734304	3229480.507460205	15.671261745875226	2084.6560217588635	-0.8547494560984887	4345790.729055491	0.7305966327006623	1335.5283177181846	-7.154113598691993	51.181341382989686	1783635.887427164	1375.7210169050647	2369.8818807179705	0.669714	38.192955	0.17606894999999992	0.101224	-0.0618522746	0.0156269578	0.0641462898	-0.0014816157000000002	-0.0838749691	-0.005319691800000001	0.030509019300000002	-0.014251323500000001	-0.0515100009	0.06204785030000001	-0.0276422013	0.066582632	-0.00493206	0.0058029565	-0.0048719918	-0.0032103359000000002	-0.0089265112	0.0356597129	-0.0966130783	-0.0186871279	0.0384449012	-0.06035196280000001	0.0075147826000000004	0.0038362903999999997	0.0042953388	0.0212538897	-0.0023525009	-0.028023074300000003	0.0196969401	-0.0580454049	-0.0707397819	0.0	0.0	0.0	0.0	0.0	-0.139728	-0.010170999999999986	0.019523913984	0.0001034492409999997	0.0662707	0.0936696	0.004391805678490001	0.008773993964159999	0.458741	0.011641000000000012	0.0001355128810000003	0.21044330508099998	0.0111484	0.00016459999999999912	2.7093159999999707e-08	0.00012428682256	0.00015495	-0.000487847	2.37994695409e-07	2.40095025e-08	-0.00191215	-0.0005593	3.6563176225e-06	3.1281649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1794.185375381973	-2.890167676861438	3219101.161234552	8.353069200374641	2079.758836086423	-4.897185672440628	4325396.816279553	23.98242751035777	1333.9937521009124	-1.534565617272165	2.3548916337139	1779539.3306442704	1375.9481877523815	2348.54353323124	0.697773	39.79311	0.15749605000000005	0.0740745	-0.0576379483	0.0210658014	0.0763522845	0.0027800257	-0.0986080396	0.0045415076	0.054154790300000005	-0.0314394929	-0.0361442715	0.0902114278	-0.021524816800000002	0.094234821	0.0362030541	0.025751407599999998	0.0330681637	0.0101495558	0.0330332325	0.0157196759	-0.10870737429999999	0.027773387000000004	0.0329872934	-0.0867582908	-0.030593417799999998	0.0091199803	-3.79498e-05	0.0491473489	-0.0078047737	-0.028848224900000007	-0.015289598500000001	-0.0735346405	0.0094460688	0.0	0.0	0.0	0.0	0.0	-0.156831	-0.01710300000000001	0.024595962561	0.00029251260900000026	0.013255500000000005	-0.05301519999999999	0.00017570828025000013	0.0028106114310400003	0.451117	-0.0076240000000000205	5.812537600000029e-05	0.203506547689	0.0119607	0.0008123000000000019	6.598312900000032e-07	0.00014305834449000005	0.000592827	0.000437877	1.91736267129e-07	3.51443851929e-07	-0.00156725	0.0003449	2.4562725625e-06	1.1895601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1797.172043726999	2.9866683450259193	3229827.354753878	8.920187803179859	2076.155890891966	-3.602945194456879	4310423.283285413	12.98121407425992	1335.6607464576955	1.666994356783107	2.778870185546724	1783989.6296279284	1375.2823519941226	2338.2855583171386	0.702531	40.064453	0.14127395000000004	0.0688483	-0.0498225974	0.0175959359	0.0760396658	0.0076827584999999985	-0.0973343991	-0.0111375354	0.0096686688	-0.0112755725	0.0202655578	0.0029967093	-0.0017857665	0.09082682449999999	0.0206840761	0.033809181699999996	0.0321410201	0.0795415556	0.042058112	-0.0268277658	-0.019575296399999997	-0.0536575566	0.0187250422	-0.0926034184	-0.033975351	0.0178203896	-0.0075037646	0.029135242000000002	-0.0309585134	0.0043552473	-0.0659671916	0.019189965700000002	0.0327670362	0.0	0.0	0.0	0.0	0.0	-0.144375	0.012455999999999995	0.020844140625	0.00015515193599999988	-0.0232883	-0.0365438	0.0005423449168899998	0.00133544931844	0.431351	-0.01976599999999995	0.000390694755999998	0.18606368520100006	0.0120362	7.549999999999918e-05	5.700249999999876e-09	0.00014487011044	0.00148985	0.000897023	8.046502625290002e-07	2.2196530225e-06	-0.00204489	-0.0004776400000000001	4.181575112100002e-06	2.281399696000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1801.722546619315	4.550502892315991	3246204.1349963895	20.707076572976188	2075.915033656914	-0.2408572350518625	4309423.226962787	0.05801220767682815	1343.3746147604545	7.71386830275901	59.50376419231018	1804655.3555827998	1381.4741114875594	2326.7313329903664	0.7892719999999999	45.011177	0.3143110000000001	0.195242	-0.04923909480000002	0.0224090258	0.0776573323	0.0142294506	-0.0764560472	-0.0177906504	0.023294509300000002	-0.047347231399999995	0.0682296556	-0.0719804195	-0.0087843237	0.0803644511	-0.021656695400000002	0.045113787999999995	0.0569873367	0.0325673998	-0.0128753146	0.04696762610000002	-0.0337366733	0.0043157943	0.020025054599999998	-0.08227731349999999	-0.019496003999999997	0.0543277897	-0.009909560100000001	0.011034315	-0.0232054665	-0.0118964262	-0.0323378537	-0.023501594599999998	-0.0410495965	0.0	0.0	0.0	0.0	0.0	-0.17565699999999998	-0.031281999999999976	0.030855381648999994	0.0009785635239999986	0.0459347	0.06922299999999999	0.0021099966640899994	0.004791823728999999	0.6068859999999999	0.17553499999999989	0.03081253622499996	0.3683106169959999	0.0117751	-0.0002611000000000002	6.817321000000012e-08	0.00013865298001	0.00119012	-0.00029973	8.98380729e-08	1.4163856144e-06	-0.00224948	-0.0002045899999999997	5.0601602704e-06	4.1857068099999887e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1802.0070781724235	0.2845315531085362	3247229.509783515	0.08095820471435575	2087.7372319975148	11.822198340600607	4358646.7498686435	139.76437360449975	1343.0568704046311	-0.31774435582337895	0.1009614756576141	1803801.7571410818	1383.4539467516306	2338.343485190555	0.737801	42.075832	0.19915619999999992	0.0975064	-0.046607473600000004	0.0212463858	0.08744483439999999	0.0142426983	-0.0692600991	-0.0037464594	0.0137073414	-0.0679720907	-0.009976707900000001	0.014334285300000001	-0.0003906221	0.0767165508	0.0060777418000000005	0.0189509979	0.0499099196	0.012141278	0.023221298900000003	0.0020248006	-0.0523817753	-0.0225628888	0.013903890300000001	-0.080169232	-0.018595278700000002	0.0275307482	-0.015804668600000002	0.0265303037	-0.0235353302	0.0006698728999999999	-0.0021192794	-0.0709734992	-0.019971711200000002	0.0	0.0	0.0	0.0	0.0	-0.175794	-0.000137000000000026	0.030903530436	1.876900000000712e-08	-0.0128887	-0.058823400000000005	0.00016611858768999995	0.00346019238756	0.665276	0.05839000000000005	0.0034093921000000068	0.442592156176	0.0121005	0.00032539999999999994	1.0588516e-07	0.00014642210025	0.000927704	-0.00026241600000000007	6.886215705600006e-08	8.606347116159998e-07	-0.00120118	0.0010482999999999998	1.4428333924e-06	1.0989328899999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1798.7518348882957	-3.2552432841278005	3235508.1635140106	10.596608838859147	2079.786740278289	-7.950491719225737	4325512.885037391	63.21031857747703	1337.9298050199868	-5.127065384644312	26.28679945841792	1790056.16316082	1378.6220769853574	2324.0456026876204	0.720495	41.088905	0.21222510000000006	0.130617	-0.042726534299999994	0.0181836577	0.0886814434	0.0058979429000000005	-0.0790870987	-0.0013510653	0.0343790102	-0.0437933132	-0.045849831900000006	0.058812465700000004	-0.0021303692	0.08788997529999999	0.05294013559999999	0.020116586699999998	0.016135321	-0.0002528564	0.020213704	0.0244133025	-0.045315132800000005	0.013238316799999999	0.0183186237	-0.09037497970000001	-0.0493061988	0.009544735799999999	-0.006565357900000001	0.0485216017	-0.0057903159	-0.031264053300000004	-0.0009520910000000001	-0.037813205499999995	-0.023858329100000002	0.0	0.0	0.0	0.0	0.0	-0.17411400000000002	0.0016799999999999868	0.030315684996000007	2.822399999999957e-06	-0.115893	-0.1030043	0.013431187449000005	0.01060988581849	0.5903520000000001	-0.07492399999999988	0.005613605775999982	0.3485154839040001	0.0122994	0.00019890000000000006	3.9561210000000046e-08	0.00015127524036	0.00131092	0.00038321599999999997	1.4685450265599999e-07	1.7185112463999995e-06	-0.00113096	7.021999999999996e-05	1.2790705216e-06	4.930848399999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
